partner_A	partner_B	ligand_genes	receptor_genes	classification	directionality	id_cp_interaction
93	652	EFNA2	EPHA5	Signaling by Ephrin	Ligand-Receptor	CPI-SS0D81D9F5E
644	652	EFNA3	EPHA5	Signaling by Ephrin	Ligand-Receptor	CPI-SS079EF5D9C
645	652	EFNA4	EPHA5	Signaling by Ephrin	Ligand-Receptor	CPI-SS0008137B6
647	652	EFNA5	EPHA5	Signaling by Ephrin	Ligand-Receptor	CPI-SS09E3F5044
411	779	EFNA1	EPHA7	Signaling by Ephrin	Ligand-Receptor	CPI-SS03E450F99
93	779	EFNA2	EPHA7	Signaling by Ephrin	Ligand-Receptor	CPI-SS01DCC7684
644	779	EFNA3	EPHA7	Signaling by Ephrin	Ligand-Receptor	CPI-SS0D5DBB634
645	779	EFNA4	EPHA7	Signaling by Ephrin	Ligand-Receptor	CPI-SS0F81DBF22
647	779	EFNA5	EPHA7	Signaling by Ephrin	Ligand-Receptor	CPI-SS028688B7B
411	483	EFNA1	EPHA8	Signaling by Ephrin	Ligand-Receptor	CPI-SS037E6BEDF
93	483	EFNA2	EPHA8	Signaling by Ephrin	Ligand-Receptor	CPI-SS0830C7910
644	483	EFNA3	EPHA8	Signaling by Ephrin	Ligand-Receptor	CPI-SS0C8ED6F41
645	483	EFNA4	EPHA8	Signaling by Ephrin	Ligand-Receptor	CPI-SS0AA68C8E5
647	483	EFNA5	EPHA8	Signaling by Ephrin	Ligand-Receptor	CPI-SS0F6A01237
647	484	EFNA5	EPHB2	Signaling by Ephrin	Ligand-Receptor	CPI-SS068ACD209
696	484	EFNB1	EPHB2	Signaling by Ephrin	Ligand-Receptor	CPI-SS06E797E50
646	484	EFNB2	EPHB2	Signaling by Ephrin	Ligand-Receptor	CPI-SS0ECC9DF3E
785	484	EFNB3	EPHB2	Signaling by Ephrin	Ligand-Receptor	CPI-SS0ECCB4382
696	654	EFNB1	EPHB1	Signaling by Ephrin	Ligand-Receptor	CPI-SS03C7D1520
646	654	EFNB2	EPHB1	Signaling by Ephrin	Ligand-Receptor	CPI-SS0BFD8E056
785	654	EFNB3	EPHB1	Signaling by Ephrin	Ligand-Receptor	CPI-SS0CE96B837
696	651	EFNB1	EPHB3	Signaling by Ephrin	Ligand-Receptor	CPI-SS0C2003B74
646	651	EFNB2	EPHB3	Signaling by Ephrin	Ligand-Receptor	CPI-SS082ABF1EA
785	651	EFNB3	EPHB3	Signaling by Ephrin	Ligand-Receptor	CPI-SS01BBAD475
696	653	EFNB1	EPHB4	Signaling by Ephrin	Ligand-Receptor	CPI-SS09D9D6811
646	653	EFNB2	EPHB4	Signaling by Ephrin	Ligand-Receptor	CPI-SS08D0F9109
785	653	EFNB3	EPHB4	Signaling by Ephrin	Ligand-Receptor	CPI-SS0F6AA700E
696	1335	EFNB1	EPHB6	Signaling by Ephrin	Ligand-Receptor	CPI-SS040D3C47C
646	1335	EFNB2	EPHB6	Signaling by Ephrin	Ligand-Receptor	CPI-SS05ABE6795
785	1335	EFNB3	EPHB6	Signaling by Ephrin	Ligand-Receptor	CPI-SS0A39F4895
358	143	AREG	EGFR	Signaling by Epidermal growth factor	Ligand-Receptor	CPI-SS052119104
534	143	BTC	EGFR	Signaling by Epidermal growth factor	Ligand-Receptor	CPI-SS0CC966B71
154	143	EGF	EGFR	Signaling by Epidermal growth factor	Ligand-Receptor	CPI-SS09947DDD9
823	143	EPGN	EGFR	Signaling by Epidermal growth factor	Ligand-Receptor	CPI-SS060790CF0
72	143	EREG	EGFR	Signaling by Epidermal growth factor	Ligand-Receptor	CPI-SS004C23DCE
921	143	HBEGF	EGFR	Signaling by Epidermal growth factor	Ligand-Receptor	CPI-SS09B2ACA25
155	143	TGFA	EGFR	Signaling by Transforming growth factor	Ligand-Receptor	CPI-SS07E5C3060
534	427	BTC	ERBB3	Signaling by Betacellulin	Ligand-Receptor	CPI-SS05A6C9EC5
707	427	NRG1	ERBB3	Signaling by Neuregulin	Ligand-Receptor	CPI-SS02B906C26
61	427	NRG2	ERBB3	Signaling by Neuregulin	Ligand-Receptor	CPI-SS053613259
534	778	BTC	ERBB4	Signaling by Betacellulin	Ligand-Receptor	CPI-SS0F0D7F25C
72	778	EREG	ERBB4	Signaling by Epidermal growth factor	Ligand-Receptor	CPI-SS0FC42EC80
921	778	HBEGF	ERBB4	Signaling by Epidermal growth factor	Ligand-Receptor	CPI-SS060B846D1
707	778	NRG1	ERBB4	Signaling by Neuregulin	Ligand-Receptor	CPI-SS0BD5C2A23
61	778	NRG2	ERBB4	Signaling by Neuregulin	Ligand-Receptor	CPI-SS0E063192D
672	778	NRG3	ERBB4	Signaling by Neuregulin	Ligand-Receptor	CPI-SS0D5E30C6C
883	778	NRG4	ERBB4	Signaling by Neuregulin	Ligand-Receptor	CPI-SS0627D0E22
921	227	HBEGF	ERBB2	Signaling by Epidermal growth factor	Ligand-Receptor	CPI-SS03E7FB333
251	399	FCER2	CR2	Signaling by FC receptor	Receptor-Receptor	CPI-SS000568A0E
251	425	FCER2	FGFR2	Signaling by FC receptor	Receptor-Receptor	CPI-SS0D26FB68C
241	425	FGF1	FGFR2	Signaling by Fibroblast growth factor	Ligand-Receptor	CPI-SS04A97448D
80	425	FGF10	FGFR2	Signaling by Fibroblast growth factor	Ligand-Receptor	CPI-SS0AECC113F
284	425	FGF2	FGFR2	Signaling by Fibroblast growth factor	Ligand-Receptor	CPI-SS05A94DE17
979	425	FGF22	FGFR2	Signaling by Fibroblast growth factor	Ligand-Receptor	CPI-SS09D21167E
319	425	FGF3	FGFR2	Signaling by Fibroblast growth factor	Ligand-Receptor	CPI-SS06D341996
424	425	FGF7	FGFR2	Signaling by Fibroblast growth factor	Ligand-Receptor	CPI-SS0E928B8C8
241	318	FGF1	FGFR1	Signaling by Fibroblast growth factor	Ligand-Receptor	CPI-SS0755A26DD
284	318	FGF2	FGFR1	Signaling by Fibroblast growth factor	Ligand-Receptor	CPI-SS01F67987A
276	318	FGF4	FGFR1	Signaling by Fibroblast growth factor	Ligand-Receptor	CPI-SS0FFB9E01B
321	318	FGF5	FGFR1	Signaling by Fibroblast growth factor	Ligand-Receptor	CPI-SS01333FFA6
309	318	FGF6	FGFR1	Signaling by Fibroblast growth factor	Ligand-Receptor	CPI-SS014E486AB
337	318	NCAM1	FGFR1	Signaling by Fibroblast growth factor	Ligand-Receptor	CPI-SS05632AB58
241	437	FGF1	FGFR3	Signaling by Fibroblast growth factor	Ligand-Receptor	CPI-SS015819E65
95	437	FGF17	FGFR3	Signaling by Fibroblast growth factor	Ligand-Receptor	CPI-SS0BC9F7E9E
284	437	FGF2	FGFR3	Signaling by Fibroblast growth factor	Ligand-Receptor	CPI-SS0D636A374
982	437	FGF20	FGFR3	Signaling by Fibroblast growth factor	Ligand-Receptor	CPI-SS0696C2B28
658	437	FGF8	FGFR3	Signaling by Fibroblast growth factor	Ligand-Receptor	CPI-SS0CFABB69A
506	437	FGF9	FGFR3	Signaling by Fibroblast growth factor	Ligand-Receptor	CPI-SS05D62446A
241	435	FGF1	FGFR4	Signaling by Fibroblast growth factor	Ligand-Receptor	CPI-SS0D9366D11
284	435	FGF2	FGFR4	Signaling by Fibroblast growth factor	Ligand-Receptor	CPI-SS008FB916C
1307	435	SDC2	FGFR4		Ligand-Receptor	CPI-SS001D9549D
135	1402	FGF19	FGFR4_KLB	Signaling by Fibroblast growth factor	Ligand-Receptor	CPI-SC068641E32
997	1402	FGF21	FGFR4_KLB	Signaling by Fibroblast growth factor	Ligand-Receptor	CPI-SC0601E173E
954	1528	FGF23	FGFR1_KL	Signaling by Fibroblast growth factor	Ligand-Receptor	CPI-SC0F6764DA8
731	389	FGL1	LAG3	Signaling by Fibroblast growth factor	Ligand-Receptor	CPI-SS0B7D22073
337	52	NCAM1	AGRN	Signaling by Leucine-Rich Repeat Transmembrane Neuronal Protein	Ligand-Receptor	CPI-SS0C21302BC
1205	1148	FLRT1	ADGRL1	Signaling by Fibronectin	Ligand-Receptor	CPI-SS0813792B7
1707	1148	FLRT1_TENM2	ADGRL1	Signaling by Fibronectin	Ligand-Receptor	CPI-CS007F1C612
1711	1148	FLRT1_TENM4	ADGRL1	Signaling by Fibronectin	Ligand-Receptor	CPI-CS0C8B4ED97
1206	1148	FLRT2	ADGRL1	Signaling by Fibronectin	Ligand-Receptor	CPI-SS008E98D3E
1708	1148	FLRT3_TENM2	ADGRL1	Signaling by Fibronectin	Ligand-Receptor	CPI-CS04534E61E
1712	1148	FLRT3_TENM4	ADGRL1	Signaling by Fibronectin	Ligand-Receptor	CPI-CS0B24464AF
1274	1148	NRXN1	ADGRL1	Signaling by Neurexin	Receptor-Receptor	CPI-SS019D9440E
1276	1148	NRXN2	ADGRL1	Signaling by Neurexin	Receptor-Receptor	CPI-SS0B0B67CA2
1277	1148	NRXN3	ADGRL1	Signaling by Neurexin	Receptor-Receptor	CPI-SS05E4F3F47
1316	1148	TENM1	ADGRL1	Signaling by Teneurin	Ligand-Receptor	CPI-SS085E3E37F
1317	1148	TENM2	ADGRL1	Signaling by Teneurin	Ligand-Receptor	CPI-SS09159B142
1318	1148	TENM3	ADGRL1	Signaling by Teneurin	Ligand-Receptor	CPI-SS04FD52559
1319	1148	TENM4	ADGRL1	Signaling by Teneurin	Ligand-Receptor	CPI-SS0EC12EAD9
1205	1171	FLRT1	ADGRL3	Signaling by Fibronectin	Ligand-Receptor	CPI-SS0430C8A78
1709	1171	FLRT1_TENM3	ADGRL3	Signaling by Fibronectin	Ligand-Receptor	CPI-CS059C42E4B
1206	1171	FLRT2	ADGRL3	Signaling by Fibronectin	Ligand-Receptor	CPI-SS0474E1C15
1207	1171	FLRT3	ADGRL3	Signaling by Fibronectin	Ligand-Receptor	CPI-SS052641D5A
1710	1171	FLRT3_TENM3	ADGRL3	Signaling by Fibronectin	Ligand-Receptor	CPI-CS0D62B1695
1316	1171	TENM1	ADGRL3	Signaling by Teneurin	Ligand-Receptor	CPI-SS038A612D7
1317	1171	TENM2	ADGRL3	Signaling by Teneurin	Ligand-Receptor	CPI-SS0BCB3D402
1318	1171	TENM3	ADGRL3	Signaling by Teneurin	Ligand-Receptor	CPI-SS0EA023E51
1319	1171	TENM4	ADGRL3	Signaling by Teneurin	Ligand-Receptor	CPI-SS01F00A48A
835	1171	UNC5A	ADGRL3		Receptor-Receptor	CPI-SS0F6BE4D47
1207	1170	FLRT3	ADGRL2	Signaling by Fibronectin	Ligand-Receptor	CPI-SS08BFFB96E
1708	1170	FLRT3_TENM2	ADGRL2	Signaling by Fibronectin	Ligand-Receptor	CPI-CS049AAD8F5
1316	1170	TENM1	ADGRL2	Signaling by Teneurin	Ligand-Receptor	CPI-SS083BB1EB3
1317	1170	TENM2	ADGRL2	Signaling by Teneurin	Ligand-Receptor	CPI-SS021718DBF
1318	1170	TENM3	ADGRL2	Signaling by Teneurin	Ligand-Receptor	CPI-SS075F456AF
1319	1170	TENM4	ADGRL2	Signaling by Teneurin	Ligand-Receptor	CPI-SS0FD44484F
1636	1208	GAD1_SLC32A1	GABBR1	Signaling by GABA	Ligand-Receptor	CPI-CS0CE0C5AF0
1637	1208	GAD1_SLC6A1	GABBR1	Signaling by GABA	Ligand-Receptor	CPI-CS06B116BC0
1638	1208	GAD1_SLC6A11	GABBR1	Signaling by GABA	Ligand-Receptor	CPI-CS02929CEBB
1639	1208	GAD1_SLC6A12	GABBR1	Signaling by GABA	Ligand-Receptor	CPI-CS0DE2ED1D0
1640	1208	GAD1_SLC6A13	GABBR1	Signaling by GABA	Ligand-Receptor	CPI-CS0E715A989
1641	1208	GAD1_SLC6A6	GABBR1	Signaling by GABA	Ligand-Receptor	CPI-CS03CCCE0E4
1642	1208	GAD1_SLC6A8	GABBR1	Signaling by GABA	Ligand-Receptor	CPI-CS0117267C4
1643	1208	GAD2_SLC32A1	GABBR1	Signaling by GABA	Ligand-Receptor	CPI-CS0F3055E82
1644	1208	GAD2_SLC6A1	GABBR1	Signaling by GABA	Ligand-Receptor	CPI-CS0E648EBFA
1645	1208	GAD2_SLC6A11	GABBR1	Signaling by GABA	Ligand-Receptor	CPI-CS0E6EE9A46
1646	1208	GAD2_SLC6A12	GABBR1	Signaling by GABA	Ligand-Receptor	CPI-CS0B3E748FB
1647	1208	GAD2_SLC6A13	GABBR1	Signaling by GABA	Ligand-Receptor	CPI-CS0F5400CAB
1648	1208	GAD2_SLC6A6	GABBR1	Signaling by GABA	Ligand-Receptor	CPI-CS02CC3D29A
1649	1208	GAD2_SLC6A8	GABBR1	Signaling by GABA	Ligand-Receptor	CPI-CS0C6A5253D
1636	1209	GAD1_SLC32A1	GABBR2	Signaling by GABA	Ligand-Receptor	CPI-CS0FA38E530
1637	1209	GAD1_SLC6A1	GABBR2	Signaling by GABA	Ligand-Receptor	CPI-CS04C0A3C19
1638	1209	GAD1_SLC6A11	GABBR2	Signaling by GABA	Ligand-Receptor	CPI-CS0A7EA055F
1639	1209	GAD1_SLC6A12	GABBR2	Signaling by GABA	Ligand-Receptor	CPI-CS025E1B7C6
1640	1209	GAD1_SLC6A13	GABBR2	Signaling by GABA	Ligand-Receptor	CPI-CS04368D963
1641	1209	GAD1_SLC6A6	GABBR2	Signaling by GABA	Ligand-Receptor	CPI-CS0AD67AADC
1642	1209	GAD1_SLC6A8	GABBR2	Signaling by GABA	Ligand-Receptor	CPI-CS0F9A0EE4B
1643	1209	GAD2_SLC32A1	GABBR2	Signaling by GABA	Ligand-Receptor	CPI-CS0AA35FDCE
1644	1209	GAD2_SLC6A1	GABBR2	Signaling by GABA	Ligand-Receptor	CPI-CS0B096A78D
1645	1209	GAD2_SLC6A11	GABBR2	Signaling by GABA	Ligand-Receptor	CPI-CS02F1A072B
1646	1209	GAD2_SLC6A12	GABBR2	Signaling by GABA	Ligand-Receptor	CPI-CS04A744DD8
1647	1209	GAD2_SLC6A13	GABBR2	Signaling by GABA	Ligand-Receptor	CPI-CS0C8D4C311
1648	1209	GAD2_SLC6A6	GABBR2	Signaling by GABA	Ligand-Receptor	CPI-CS0DC38225F
1649	1209	GAD2_SLC6A8	GABBR2	Signaling by GABA	Ligand-Receptor	CPI-CS0BADCE0DB
1636	1650	GAD1_SLC32A1	GABRA1_GABRB2	Signaling by GABA	Ligand-Receptor	CPI-CC09C521706
1637	1650	GAD1_SLC6A1	GABRA1_GABRB2	Signaling by GABA	Ligand-Receptor	CPI-CC0200FD25E
1638	1650	GAD1_SLC6A11	GABRA1_GABRB2	Signaling by GABA	Ligand-Receptor	CPI-CC0CBCCF256
1639	1650	GAD1_SLC6A12	GABRA1_GABRB2	Signaling by GABA	Ligand-Receptor	CPI-CC061180998
1640	1650	GAD1_SLC6A13	GABRA1_GABRB2	Signaling by GABA	Ligand-Receptor	CPI-CC07643D38C
1641	1650	GAD1_SLC6A6	GABRA1_GABRB2	Signaling by GABA	Ligand-Receptor	CPI-CC0946F123A
1642	1650	GAD1_SLC6A8	GABRA1_GABRB2	Signaling by GABA	Ligand-Receptor	CPI-CC055A75E96
1643	1650	GAD2_SLC32A1	GABRA1_GABRB2	Signaling by GABA	Ligand-Receptor	CPI-CC05D186539
1644	1650	GAD2_SLC6A1	GABRA1_GABRB2	Signaling by GABA	Ligand-Receptor	CPI-CC03EB01F42
1645	1650	GAD2_SLC6A11	GABRA1_GABRB2	Signaling by GABA	Ligand-Receptor	CPI-CC076D3C70C
1646	1650	GAD2_SLC6A12	GABRA1_GABRB2	Signaling by GABA	Ligand-Receptor	CPI-CC0D1121E32
1647	1650	GAD2_SLC6A13	GABRA1_GABRB2	Signaling by GABA	Ligand-Receptor	CPI-CC05EB8AC47
1648	1650	GAD2_SLC6A6	GABRA1_GABRB2	Signaling by GABA	Ligand-Receptor	CPI-CC06878B267
1649	1650	GAD2_SLC6A8	GABRA1_GABRB2	Signaling by GABA	Ligand-Receptor	CPI-CC03243A499
1636	1652	GAD1_SLC32A1	GABRA1_GABRB2_GABRD	Signaling by GABA	Ligand-Receptor	CPI-CC0990A372B
1637	1652	GAD1_SLC6A1	GABRA1_GABRB2_GABRD	Signaling by GABA	Ligand-Receptor	CPI-CC07921E343
1638	1652	GAD1_SLC6A11	GABRA1_GABRB2_GABRD	Signaling by GABA	Ligand-Receptor	CPI-CC02E4FE92E
1639	1652	GAD1_SLC6A12	GABRA1_GABRB2_GABRD	Signaling by GABA	Ligand-Receptor	CPI-CC0C820256C
1640	1652	GAD1_SLC6A13	GABRA1_GABRB2_GABRD	Signaling by GABA	Ligand-Receptor	CPI-CC0489A8F45
1641	1652	GAD1_SLC6A6	GABRA1_GABRB2_GABRD	Signaling by GABA	Ligand-Receptor	CPI-CC05D2522F1
1642	1652	GAD1_SLC6A8	GABRA1_GABRB2_GABRD	Signaling by GABA	Ligand-Receptor	CPI-CC0A41CB438
1643	1652	GAD2_SLC32A1	GABRA1_GABRB2_GABRD	Signaling by GABA	Ligand-Receptor	CPI-CC009DEE9FC
1644	1652	GAD2_SLC6A1	GABRA1_GABRB2_GABRD	Signaling by GABA	Ligand-Receptor	CPI-CC001A2A34F
1645	1652	GAD2_SLC6A11	GABRA1_GABRB2_GABRD	Signaling by GABA	Ligand-Receptor	CPI-CC03AD613BA
1646	1652	GAD2_SLC6A12	GABRA1_GABRB2_GABRD	Signaling by GABA	Ligand-Receptor	CPI-CC018526C0E
1647	1652	GAD2_SLC6A13	GABRA1_GABRB2_GABRD	Signaling by GABA	Ligand-Receptor	CPI-CC05C1516B6
1648	1652	GAD2_SLC6A6	GABRA1_GABRB2_GABRD	Signaling by GABA	Ligand-Receptor	CPI-CC0F913B188
1649	1652	GAD2_SLC6A8	GABRA1_GABRB2_GABRD	Signaling by GABA	Ligand-Receptor	CPI-CC06ADA1C59
1636	1651	GAD1_SLC32A1	GABRA1_GABRB2_GABRG2	Signaling by GABA	Ligand-Receptor	CPI-CC0392C7337
1637	1651	GAD1_SLC6A1	GABRA1_GABRB2_GABRG2	Signaling by GABA	Ligand-Receptor	CPI-CC03C18523A
1638	1651	GAD1_SLC6A11	GABRA1_GABRB2_GABRG2	Signaling by GABA	Ligand-Receptor	CPI-CC004185A70
1639	1651	GAD1_SLC6A12	GABRA1_GABRB2_GABRG2	Signaling by GABA	Ligand-Receptor	CPI-CC03F9B0D3E
1640	1651	GAD1_SLC6A13	GABRA1_GABRB2_GABRG2	Signaling by GABA	Ligand-Receptor	CPI-CC07774ECF6
1641	1651	GAD1_SLC6A6	GABRA1_GABRB2_GABRG2	Signaling by GABA	Ligand-Receptor	CPI-CC089C08005
1642	1651	GAD1_SLC6A8	GABRA1_GABRB2_GABRG2	Signaling by GABA	Ligand-Receptor	CPI-CC08D4D19FA
1643	1651	GAD2_SLC32A1	GABRA1_GABRB2_GABRG2	Signaling by GABA	Ligand-Receptor	CPI-CC0B5A2E9A4
1644	1651	GAD2_SLC6A1	GABRA1_GABRB2_GABRG2	Signaling by GABA	Ligand-Receptor	CPI-CC0F110BCE5
1645	1651	GAD2_SLC6A11	GABRA1_GABRB2_GABRG2	Signaling by GABA	Ligand-Receptor	CPI-CC01E8115FE
1646	1651	GAD2_SLC6A12	GABRA1_GABRB2_GABRG2	Signaling by GABA	Ligand-Receptor	CPI-CC054F031D4
1647	1651	GAD2_SLC6A13	GABRA1_GABRB2_GABRG2	Signaling by GABA	Ligand-Receptor	CPI-CC00DB8A3C3
1648	1651	GAD2_SLC6A6	GABRA1_GABRB2_GABRG2	Signaling by GABA	Ligand-Receptor	CPI-CC0CD7157B7
1649	1651	GAD2_SLC6A8	GABRA1_GABRB2_GABRG2	Signaling by GABA	Ligand-Receptor	CPI-CC0150E2A6F
1636	1653	GAD1_SLC32A1	GABRA1_GABRB3	Signaling by GABA	Ligand-Receptor	CPI-CC0CAFBA656
1637	1653	GAD1_SLC6A1	GABRA1_GABRB3	Signaling by GABA	Ligand-Receptor	CPI-CC0DF227F32
1638	1653	GAD1_SLC6A11	GABRA1_GABRB3	Signaling by GABA	Ligand-Receptor	CPI-CC0E8A76CD6
1639	1653	GAD1_SLC6A12	GABRA1_GABRB3	Signaling by GABA	Ligand-Receptor	CPI-CC0EBAAB6B8
1640	1653	GAD1_SLC6A13	GABRA1_GABRB3	Signaling by GABA	Ligand-Receptor	CPI-CC0604DCB2A
1641	1653	GAD1_SLC6A6	GABRA1_GABRB3	Signaling by GABA	Ligand-Receptor	CPI-CC03AA4B30D
1642	1653	GAD1_SLC6A8	GABRA1_GABRB3	Signaling by GABA	Ligand-Receptor	CPI-CC05283AAC1
1643	1653	GAD2_SLC32A1	GABRA1_GABRB3	Signaling by GABA	Ligand-Receptor	CPI-CC08151EFC9
1644	1653	GAD2_SLC6A1	GABRA1_GABRB3	Signaling by GABA	Ligand-Receptor	CPI-CC0B6E51683
1645	1653	GAD2_SLC6A11	GABRA1_GABRB3	Signaling by GABA	Ligand-Receptor	CPI-CC0F935E8FA
1646	1653	GAD2_SLC6A12	GABRA1_GABRB3	Signaling by GABA	Ligand-Receptor	CPI-CC054EBEFC4
1647	1653	GAD2_SLC6A13	GABRA1_GABRB3	Signaling by GABA	Ligand-Receptor	CPI-CC03210AFD9
1648	1653	GAD2_SLC6A6	GABRA1_GABRB3	Signaling by GABA	Ligand-Receptor	CPI-CC0229CFC13
1649	1653	GAD2_SLC6A8	GABRA1_GABRB3	Signaling by GABA	Ligand-Receptor	CPI-CC0671108D4
1636	1654	GAD1_SLC32A1	GABRA1_GABRB3_GABRG2	Signaling by GABA	Ligand-Receptor	CPI-CC0608D4CA8
1637	1654	GAD1_SLC6A1	GABRA1_GABRB3_GABRG2	Signaling by GABA	Ligand-Receptor	CPI-CC0C3E95213
1638	1654	GAD1_SLC6A11	GABRA1_GABRB3_GABRG2	Signaling by GABA	Ligand-Receptor	CPI-CC09E9DF123
1639	1654	GAD1_SLC6A12	GABRA1_GABRB3_GABRG2	Signaling by GABA	Ligand-Receptor	CPI-CC017F52E16
1640	1654	GAD1_SLC6A13	GABRA1_GABRB3_GABRG2	Signaling by GABA	Ligand-Receptor	CPI-CC036F9ABD3
1641	1654	GAD1_SLC6A6	GABRA1_GABRB3_GABRG2	Signaling by GABA	Ligand-Receptor	CPI-CC026E0AF6E
1642	1654	GAD1_SLC6A8	GABRA1_GABRB3_GABRG2	Signaling by GABA	Ligand-Receptor	CPI-CC0348C5437
1643	1654	GAD2_SLC32A1	GABRA1_GABRB3_GABRG2	Signaling by GABA	Ligand-Receptor	CPI-CC0F3C27C9B
1644	1654	GAD2_SLC6A1	GABRA1_GABRB3_GABRG2	Signaling by GABA	Ligand-Receptor	CPI-CC04EC40D20
1645	1654	GAD2_SLC6A11	GABRA1_GABRB3_GABRG2	Signaling by GABA	Ligand-Receptor	CPI-CC06080894C
1646	1654	GAD2_SLC6A12	GABRA1_GABRB3_GABRG2	Signaling by GABA	Ligand-Receptor	CPI-CC0E15506F9
1647	1654	GAD2_SLC6A13	GABRA1_GABRB3_GABRG2	Signaling by GABA	Ligand-Receptor	CPI-CC017C3F672
1648	1654	GAD2_SLC6A6	GABRA1_GABRB3_GABRG2	Signaling by GABA	Ligand-Receptor	CPI-CC05DBBAD9A
1649	1654	GAD2_SLC6A8	GABRA1_GABRB3_GABRG2	Signaling by GABA	Ligand-Receptor	CPI-CC0EDAA7A65
1636	1655	GAD1_SLC32A1	GABRA2_GABRB3_GABRG2	Signaling by GABA	Ligand-Receptor	CPI-CC0F8CB8104
1637	1655	GAD1_SLC6A1	GABRA2_GABRB3_GABRG2	Signaling by GABA	Ligand-Receptor	CPI-CC01B9552BA
1638	1655	GAD1_SLC6A11	GABRA2_GABRB3_GABRG2	Signaling by GABA	Ligand-Receptor	CPI-CC08A636173
1639	1655	GAD1_SLC6A12	GABRA2_GABRB3_GABRG2	Signaling by GABA	Ligand-Receptor	CPI-CC0F0C72A29
1640	1655	GAD1_SLC6A13	GABRA2_GABRB3_GABRG2	Signaling by GABA	Ligand-Receptor	CPI-CC002C86EAE
1641	1655	GAD1_SLC6A6	GABRA2_GABRB3_GABRG2	Signaling by GABA	Ligand-Receptor	CPI-CC06B7CC089
1642	1655	GAD1_SLC6A8	GABRA2_GABRB3_GABRG2	Signaling by GABA	Ligand-Receptor	CPI-CC0C8C9C0D3
1643	1655	GAD2_SLC32A1	GABRA2_GABRB3_GABRG2	Signaling by GABA	Ligand-Receptor	CPI-CC03764C8A9
1644	1655	GAD2_SLC6A1	GABRA2_GABRB3_GABRG2	Signaling by GABA	Ligand-Receptor	CPI-CC06C7F820C
1645	1655	GAD2_SLC6A11	GABRA2_GABRB3_GABRG2	Signaling by GABA	Ligand-Receptor	CPI-CC08E2CA1DE
1646	1655	GAD2_SLC6A12	GABRA2_GABRB3_GABRG2	Signaling by GABA	Ligand-Receptor	CPI-CC02F84E602
1647	1655	GAD2_SLC6A13	GABRA2_GABRB3_GABRG2	Signaling by GABA	Ligand-Receptor	CPI-CC026C1BCB7
1648	1655	GAD2_SLC6A6	GABRA2_GABRB3_GABRG2	Signaling by GABA	Ligand-Receptor	CPI-CC0BB611F3F
1649	1655	GAD2_SLC6A8	GABRA2_GABRB3_GABRG2	Signaling by GABA	Ligand-Receptor	CPI-CC078D80A28
1636	1657	GAD1_SLC32A1	GABRA3_GABRB3_GABRE	Signaling by GABA	Ligand-Receptor	CPI-CC002F8F1E8
1637	1657	GAD1_SLC6A1	GABRA3_GABRB3_GABRE	Signaling by GABA	Ligand-Receptor	CPI-CC0E092014F
1638	1657	GAD1_SLC6A11	GABRA3_GABRB3_GABRE	Signaling by GABA	Ligand-Receptor	CPI-CC0D3781D5C
1639	1657	GAD1_SLC6A12	GABRA3_GABRB3_GABRE	Signaling by GABA	Ligand-Receptor	CPI-CC08C75F9A4
1640	1657	GAD1_SLC6A13	GABRA3_GABRB3_GABRE	Signaling by GABA	Ligand-Receptor	CPI-CC02329B61A
1641	1657	GAD1_SLC6A6	GABRA3_GABRB3_GABRE	Signaling by GABA	Ligand-Receptor	CPI-CC0695DEB89
1642	1657	GAD1_SLC6A8	GABRA3_GABRB3_GABRE	Signaling by GABA	Ligand-Receptor	CPI-CC0852DD8AB
1643	1657	GAD2_SLC32A1	GABRA3_GABRB3_GABRE	Signaling by GABA	Ligand-Receptor	CPI-CC0ACD9602B
1644	1657	GAD2_SLC6A1	GABRA3_GABRB3_GABRE	Signaling by GABA	Ligand-Receptor	CPI-CC01D1ED99D
1645	1657	GAD2_SLC6A11	GABRA3_GABRB3_GABRE	Signaling by GABA	Ligand-Receptor	CPI-CC024CBCA9B
1646	1657	GAD2_SLC6A12	GABRA3_GABRB3_GABRE	Signaling by GABA	Ligand-Receptor	CPI-CC0C8852F39
1647	1657	GAD2_SLC6A13	GABRA3_GABRB3_GABRE	Signaling by GABA	Ligand-Receptor	CPI-CC0EAE86252
1648	1657	GAD2_SLC6A6	GABRA3_GABRB3_GABRE	Signaling by GABA	Ligand-Receptor	CPI-CC0D90441AB
1649	1657	GAD2_SLC6A8	GABRA3_GABRB3_GABRE	Signaling by GABA	Ligand-Receptor	CPI-CC0AA6AA3F7
1636	1656	GAD1_SLC32A1	GABRA3_GABRB3_GABRG2	Signaling by GABA	Ligand-Receptor	CPI-CC035C82A9B
1637	1656	GAD1_SLC6A1	GABRA3_GABRB3_GABRG2	Signaling by GABA	Ligand-Receptor	CPI-CC07D1D1AD0
1638	1656	GAD1_SLC6A11	GABRA3_GABRB3_GABRG2	Signaling by GABA	Ligand-Receptor	CPI-CC01D135078
1639	1656	GAD1_SLC6A12	GABRA3_GABRB3_GABRG2	Signaling by GABA	Ligand-Receptor	CPI-CC019BF818D
1640	1656	GAD1_SLC6A13	GABRA3_GABRB3_GABRG2	Signaling by GABA	Ligand-Receptor	CPI-CC0195F6CE4
