"ligand","receptor","pathway","signaling_type","version"
"Slc6a13_Gad1","Gabra1_Gabrb2_Gabrg2","GABA-A","Non-protein Signaling","CellChatDB v2"
"Slc6a13_Gad1","Gabra1_Gabrb2","GABA-A","Non-protein Signaling","CellChatDB v2"
"Slc6a13_Gad1","Gabra1_Gabrb3","GABA-A","Non-protein Signaling","CellChatDB v2"
"Slc6a13_Gad1","Gabra1_Gabrb2_Gabrd","GABA-A","Non-protein Signaling","CellChatDB v2"
"Slc6a13_Gad1","Gabra2_Gabrb3_Gabrg2","GABA-A","Non-protein Signaling","CellChatDB v2"
"Slc6a13_Gad1","Gabra3_Gabrb3_Gabrg2","GABA-A","Non-protein Signaling","CellChatDB v2"
"Slc6a13_Gad1","Gabra3_Gabrb3_Gabrq","GABA-A","Non-protein Signaling","CellChatDB v2"
"Slc6a13_Gad1","Gabra3_Gabrb3_Gabre","GABA-A","Non-protein Signaling","CellChatDB v2"
"Slc6a13_Gad1","Gabra4_Gabrb3_Gabrg2","GABA-A","Non-protein Signaling","CellChatDB v2"
"Slc6a13_Gad1","Gabra4_Gabrb3_Gabrd","GABA-A","Non-protein Signaling","CellChatDB v2"
"Slc6a13_Gad1","Gabra4_Gabrb2_Gabrd","GABA-A","Non-protein Signaling","CellChatDB v2"
"Slc6a13_Gad1","Gabra5_Gabrb3_Gabrg2","GABA-A","Non-protein Signaling","CellChatDB v2"
"Slc6a13_Gad1","Gabra6_Gabrb3_Gabrg2","GABA-A","Non-protein Signaling","CellChatDB v2"
"Slc6a13_Gad1","Gabra6_Gabrb3_Gabrd","GABA-A","Non-protein Signaling","CellChatDB v2"
"Slc6a6_Gad1","Gabra1_Gabrb3_Gabrg2","GABA-A","Non-protein Signaling","CellChatDB v2"
"Slc6a6_Gad1","Gabra1_Gabrb2_Gabrg2","GABA-A","Non-protein Signaling","CellChatDB v2"
"Slc6a6_Gad1","Gabra1_Gabrb2","GABA-A","Non-protein Signaling","CellChatDB v2"
"Slc6a6_Gad1","Gabra1_Gabrb3","GABA-A","Non-protein Signaling","CellChatDB v2"
"Slc6a6_Gad1","Gabra1_Gabrb2_Gabrd","GABA-A","Non-protein Signaling","CellChatDB v2"
"Slc6a6_Gad1","Gabra2_Gabrb3_Gabrg2","GABA-A","Non-protein Signaling","CellChatDB v2"
"Slc6a6_Gad1","Gabra3_Gabrb3_Gabrg2","GABA-A","Non-protein Signaling","CellChatDB v2"
"Slc6a6_Gad1","Gabra3_Gabrb3_Gabrq","GABA-A","Non-protein Signaling","CellChatDB v2"
"Slc6a6_Gad1","Gabra3_Gabrb3_Gabre","GABA-A","Non-protein Signaling","CellChatDB v2"
"Slc6a6_Gad1","Gabra4_Gabrb3_Gabrg2","GABA-A","Non-protein Signaling","CellChatDB v2"
"Slc6a6_Gad1","Gabra4_Gabrb3_Gabrd","GABA-A","Non-protein Signaling","CellChatDB v2"
"Slc6a6_Gad1","Gabra4_Gabrb2_Gabrd","GABA-A","Non-protein Signaling","CellChatDB v2"
"Slc6a6_Gad1","Gabra5_Gabrb3_Gabrg2","GABA-A","Non-protein Signaling","CellChatDB v2"
"Slc6a6_Gad1","Gabra6_Gabrb3_Gabrg2","GABA-A","Non-protein Signaling","CellChatDB v2"
"Slc6a6_Gad1","Gabra6_Gabrb3_Gabrd","GABA-A","Non-protein Signaling","CellChatDB v2"
"Slc6a8_Gad1","Gabra1_Gabrb3_Gabrg2","GABA-A","Non-protein Signaling","CellChatDB v2"
"Slc6a8_Gad1","Gabra1_Gabrb2_Gabrg2","GABA-A","Non-protein Signaling","CellChatDB v2"
"Slc6a8_Gad1","Gabra1_Gabrb2","GABA-A","Non-protein Signaling","CellChatDB v2"
"Slc6a8_Gad1","Gabra1_Gabrb3","GABA-A","Non-protein Signaling","CellChatDB v2"
"Slc6a8_Gad1","Gabra1_Gabrb2_Gabrd","GABA-A","Non-protein Signaling","CellChatDB v2"
"Slc6a8_Gad1","Gabra2_Gabrb3_Gabrg2","GABA-A","Non-protein Signaling","CellChatDB v2"
"Slc6a8_Gad1","Gabra3_Gabrb3_Gabrg2","GABA-A","Non-protein Signaling","CellChatDB v2"
"Slc6a8_Gad1","Gabra3_Gabrb3_Gabrq","GABA-A","Non-protein Signaling","CellChatDB v2"
"Slc6a8_Gad1","Gabra3_Gabrb3_Gabre","GABA-A","Non-protein Signaling","CellChatDB v2"
"Slc6a8_Gad1","Gabra4_Gabrb3_Gabrg2","GABA-A","Non-protein Signaling","CellChatDB v2"
"Slc6a8_Gad1","Gabra4_Gabrb3_Gabrd","GABA-A","Non-protein Signaling","CellChatDB v2"
"Slc6a8_Gad1","Gabra4_Gabrb2_Gabrd","GABA-A","Non-protein Signaling","CellChatDB v2"
"Slc6a8_Gad1","Gabra5_Gabrb3_Gabrg2","GABA-A","Non-protein Signaling","CellChatDB v2"
"Slc6a8_Gad1","Gabra6_Gabrb3_Gabrg2","GABA-A","Non-protein Signaling","CellChatDB v2"
"Slc6a8_Gad1","Gabra6_Gabrb3_Gabrd","GABA-A","Non-protein Signaling","CellChatDB v2"
"Slc32a1_Gad2","Gabra1_Gabrb3_Gabrg2","GABA-A","Non-protein Signaling","CellChatDB v2"
"Slc32a1_Gad2","Gabra1_Gabrb2_Gabrg2","GABA-A","Non-protein Signaling","CellChatDB v2"
"Slc32a1_Gad2","Gabra1_Gabrb2","GABA-A","Non-protein Signaling","CellChatDB v2"
"Slc32a1_Gad2","Gabra1_Gabrb3","GABA-A","Non-protein Signaling","CellChatDB v2"
"Slc32a1_Gad2","Gabra1_Gabrb2_Gabrd","GABA-A","Non-protein Signaling","CellChatDB v2"
"Slc32a1_Gad2","Gabra2_Gabrb3_Gabrg2","GABA-A","Non-protein Signaling","CellChatDB v2"
"Slc32a1_Gad2","Gabra3_Gabrb3_Gabrg2","GABA-A","Non-protein Signaling","CellChatDB v2"
"Slc32a1_Gad2","Gabra3_Gabrb3_Gabrq","GABA-A","Non-protein Signaling","CellChatDB v2"
"Slc32a1_Gad2","Gabra3_Gabrb3_Gabre","GABA-A","Non-protein Signaling","CellChatDB v2"
"Slc32a1_Gad2","Gabra4_Gabrb3_Gabrg2","GABA-A","Non-protein Signaling","CellChatDB v2"
"Slc32a1_Gad2","Gabra4_Gabrb3_Gabrd","GABA-A","Non-protein Signaling","CellChatDB v2"
"Slc32a1_Gad2","Gabra4_Gabrb2_Gabrd","GABA-A","Non-protein Signaling","CellChatDB v2"
"Slc32a1_Gad2","Gabra5_Gabrb3_Gabrg2","GABA-A","Non-protein Signaling","CellChatDB v2"
"Slc32a1_Gad2","Gabra6_Gabrb3_Gabrg2","GABA-A","Non-protein Signaling","CellChatDB v2"
"Slc32a1_Gad2","Gabra6_Gabrb3_Gabrd","GABA-A","Non-protein Signaling","CellChatDB v2"
"Slc6a1_Gad2","Gabra1_Gabrb3_Gabrg2","GABA-A","Non-protein Signaling","CellChatDB v2"
"Slc6a1_Gad2","Gabra1_Gabrb2_Gabrg2","GABA-A","Non-protein Signaling","CellChatDB v2"
"Slc6a1_Gad2","Gabra1_Gabrb2","GABA-A","Non-protein Signaling","CellChatDB v2"
"Slc6a1_Gad2","Gabra1_Gabrb3","GABA-A","Non-protein Signaling","CellChatDB v2"
"Slc6a1_Gad2","Gabra1_Gabrb2_Gabrd","GABA-A","Non-protein Signaling","CellChatDB v2"
"Slc6a1_Gad2","Gabra2_Gabrb3_Gabrg2","GABA-A","Non-protein Signaling","CellChatDB v2"
"Slc6a1_Gad2","Gabra3_Gabrb3_Gabrg2","GABA-A","Non-protein Signaling","CellChatDB v2"
"Slc6a1_Gad2","Gabra3_Gabrb3_Gabrq","GABA-A","Non-protein Signaling","CellChatDB v2"
"Slc6a1_Gad2","Gabra3_Gabrb3_Gabre","GABA-A","Non-protein Signaling","CellChatDB v2"
"Slc6a1_Gad2","Gabra4_Gabrb3_Gabrg2","GABA-A","Non-protein Signaling","CellChatDB v2"
"Slc6a1_Gad2","Gabra4_Gabrb3_Gabrd","GABA-A","Non-protein Signaling","CellChatDB v2"
"Slc6a1_Gad2","Gabra4_Gabrb2_Gabrd","GABA-A","Non-protein Signaling","CellChatDB v2"
"Slc6a1_Gad2","Gabra5_Gabrb3_Gabrg2","GABA-A","Non-protein Signaling","CellChatDB v2"
"Slc6a1_Gad2","Gabra6_Gabrb3_Gabrg2","GABA-A","Non-protein Signaling","CellChatDB v2"
"Slc6a1_Gad2","Gabra6_Gabrb3_Gabrd","GABA-A","Non-protein Signaling","CellChatDB v2"
"Slc6a11_Gad2","Gabra1_Gabrb3_Gabrg2","GABA-A","Non-protein Signaling","CellChatDB v2"
"Slc6a11_Gad2","Gabra1_Gabrb2_Gabrg2","GABA-A","Non-protein Signaling","CellChatDB v2"
"Slc6a11_Gad2","Gabra1_Gabrb2","GABA-A","Non-protein Signaling","CellChatDB v2"
"Slc6a11_Gad2","Gabra1_Gabrb3","GABA-A","Non-protein Signaling","CellChatDB v2"
"Slc6a11_Gad2","Gabra1_Gabrb2_Gabrd","GABA-A","Non-protein Signaling","CellChatDB v2"
"Slc6a11_Gad2","Gabra2_Gabrb3_Gabrg2","GABA-A","Non-protein Signaling","CellChatDB v2"
"Slc6a11_Gad2","Gabra3_Gabrb3_Gabrg2","GABA-A","Non-protein Signaling","CellChatDB v2"
"Slc6a11_Gad2","Gabra3_Gabrb3_Gabrq","GABA-A","Non-protein Signaling","CellChatDB v2"
"Slc6a11_Gad2","Gabra3_Gabrb3_Gabre","GABA-A","Non-protein Signaling","CellChatDB v2"
"Slc6a11_Gad2","Gabra4_Gabrb3_Gabrg2","GABA-A","Non-protein Signaling","CellChatDB v2"
"Slc6a11_Gad2","Gabra4_Gabrb3_Gabrd","GABA-A","Non-protein Signaling","CellChatDB v2"
"Slc6a11_Gad2","Gabra4_Gabrb2_Gabrd","GABA-A","Non-protein Signaling","CellChatDB v2"
"Slc6a11_Gad2","Gabra5_Gabrb3_Gabrg2","GABA-A","Non-protein Signaling","CellChatDB v2"
"Slc6a11_Gad2","Gabra6_Gabrb3_Gabrg2","GABA-A","Non-protein Signaling","CellChatDB v2"
"Slc6a11_Gad2","Gabra6_Gabrb3_Gabrd","GABA-A","Non-protein Signaling","CellChatDB v2"
"Slc6a12_Gad2","Gabra1_Gabrb3_Gabrg2","GABA-A","Non-protein Signaling","CellChatDB v2"
"Slc6a12_Gad2","Gabra1_Gabrb2_Gabrg2","GABA-A","Non-protein Signaling","CellChatDB v2"
"Slc6a12_Gad2","Gabra1_Gabrb2","GABA-A","Non-protein Signaling","CellChatDB v2"
"Slc6a12_Gad2","Gabra1_Gabrb3","GABA-A","Non-protein Signaling","CellChatDB v2"
"Slc6a12_Gad2","Gabra1_Gabrb2_Gabrd","GABA-A","Non-protein Signaling","CellChatDB v2"
"Slc6a12_Gad2","Gabra2_Gabrb3_Gabrg2","GABA-A","Non-protein Signaling","CellChatDB v2"
"Slc6a12_Gad2","Gabra3_Gabrb3_Gabrg2","GABA-A","Non-protein Signaling","CellChatDB v2"
"Slc6a12_Gad2","Gabra3_Gabrb3_Gabrq","GABA-A","Non-protein Signaling","CellChatDB v2"
"Slc6a12_Gad2","Gabra3_Gabrb3_Gabre","GABA-A","Non-protein Signaling","CellChatDB v2"
"Slc6a12_Gad2","Gabra4_Gabrb3_Gabrg2","GABA-A","Non-protein Signaling","CellChatDB v2"
"Slc6a12_Gad2","Gabra4_Gabrb3_Gabrd","GABA-A","Non-protein Signaling","CellChatDB v2"
"Slc6a12_Gad2","Gabra4_Gabrb2_Gabrd","GABA-A","Non-protein Signaling","CellChatDB v2"
"Slc6a12_Gad2","Gabra5_Gabrb3_Gabrg2","GABA-A","Non-protein Signaling","CellChatDB v2"
"Slc6a12_Gad2","Gabra6_Gabrb3_Gabrg2","GABA-A","Non-protein Signaling","CellChatDB v2"
"Slc6a12_Gad2","Gabra6_Gabrb3_Gabrd","GABA-A","Non-protein Signaling","CellChatDB v2"
"Slc6a13_Gad2","Gabra1_Gabrb3_Gabrg2","GABA-A","Non-protein Signaling","CellChatDB v2"
"Slc6a13_Gad2","Gabra1_Gabrb2_Gabrg2","GABA-A","Non-protein Signaling","CellChatDB v2"
"Slc6a13_Gad2","Gabra1_Gabrb2","GABA-A","Non-protein Signaling","CellChatDB v2"
"Slc6a13_Gad2","Gabra1_Gabrb3","GABA-A","Non-protein Signaling","CellChatDB v2"
"Slc6a13_Gad2","Gabra1_Gabrb2_Gabrd","GABA-A","Non-protein Signaling","CellChatDB v2"
"Slc6a13_Gad2","Gabra2_Gabrb3_Gabrg2","GABA-A","Non-protein Signaling","CellChatDB v2"
"Slc6a13_Gad2","Gabra3_Gabrb3_Gabrg2","GABA-A","Non-protein Signaling","CellChatDB v2"
"Slc6a13_Gad2","Gabra3_Gabrb3_Gabrq","GABA-A","Non-protein Signaling","CellChatDB v2"
"Slc6a13_Gad2","Gabra3_Gabrb3_Gabre","GABA-A","Non-protein Signaling","CellChatDB v2"
"Slc6a13_Gad2","Gabra4_Gabrb3_Gabrg2","GABA-A","Non-protein Signaling","CellChatDB v2"
"Slc6a13_Gad2","Gabra4_Gabrb3_Gabrd","GABA-A","Non-protein Signaling","CellChatDB v2"
"Slc6a13_Gad2","Gabra4_Gabrb2_Gabrd","GABA-A","Non-protein Signaling","CellChatDB v2"
"Slc6a13_Gad2","Gabra5_Gabrb3_Gabrg2","GABA-A","Non-protein Signaling","CellChatDB v2"
"Slc6a13_Gad2","Gabra6_Gabrb3_Gabrg2","GABA-A","Non-protein Signaling","CellChatDB v2"
"Slc6a13_Gad2","Gabra6_Gabrb3_Gabrd","GABA-A","Non-protein Signaling","CellChatDB v2"
"Slc6a6_Gad2","Gabra1_Gabrb3_Gabrg2","GABA-A","Non-protein Signaling","CellChatDB v2"
"Slc6a6_Gad2","Gabra1_Gabrb2_Gabrg2","GABA-A","Non-protein Signaling","CellChatDB v2"
"Slc6a6_Gad2","Gabra1_Gabrb2","GABA-A","Non-protein Signaling","CellChatDB v2"
"Slc6a6_Gad2","Gabra1_Gabrb3","GABA-A","Non-protein Signaling","CellChatDB v2"
"Slc6a6_Gad2","Gabra1_Gabrb2_Gabrd","GABA-A","Non-protein Signaling","CellChatDB v2"
"Slc6a6_Gad2","Gabra2_Gabrb3_Gabrg2","GABA-A","Non-protein Signaling","CellChatDB v2"
"Slc6a6_Gad2","Gabra3_Gabrb3_Gabrg2","GABA-A","Non-protein Signaling","CellChatDB v2"
"Slc6a6_Gad2","Gabra3_Gabrb3_Gabrq","GABA-A","Non-protein Signaling","CellChatDB v2"
"Slc6a6_Gad2","Gabra3_Gabrb3_Gabre","GABA-A","Non-protein Signaling","CellChatDB v2"
"Slc6a6_Gad2","Gabra4_Gabrb3_Gabrg2","GABA-A","Non-protein Signaling","CellChatDB v2"
"Slc6a6_Gad2","Gabra4_Gabrb3_Gabrd","GABA-A","Non-protein Signaling","CellChatDB v2"
"Slc6a6_Gad2","Gabra4_Gabrb2_Gabrd","GABA-A","Non-protein Signaling","CellChatDB v2"
"Slc6a6_Gad2","Gabra5_Gabrb3_Gabrg2","GABA-A","Non-protein Signaling","CellChatDB v2"
"Slc6a6_Gad2","Gabra6_Gabrb3_Gabrg2","GABA-A","Non-protein Signaling","CellChatDB v2"
"Slc6a6_Gad2","Gabra6_Gabrb3_Gabrd","GABA-A","Non-protein Signaling","CellChatDB v2"
"Slc6a8_Gad2","Gabra1_Gabrb3_Gabrg2","GABA-A","Non-protein Signaling","CellChatDB v2"
"Slc6a8_Gad2","Gabra1_Gabrb2_Gabrg2","GABA-A","Non-protein Signaling","CellChatDB v2"
"Slc6a8_Gad2","Gabra1_Gabrb2","GABA-A","Non-protein Signaling","CellChatDB v2"
"Slc6a8_Gad2","Gabra1_Gabrb3","GABA-A","Non-protein Signaling","CellChatDB v2"
"Slc6a8_Gad2","Gabra1_Gabrb2_Gabrd","GABA-A","Non-protein Signaling","CellChatDB v2"
"Slc6a8_Gad2","Gabra2_Gabrb3_Gabrg2","GABA-A","Non-protein Signaling","CellChatDB v2"
"Slc6a8_Gad2","Gabra3_Gabrb3_Gabrg2","GABA-A","Non-protein Signaling","CellChatDB v2"
"Slc6a8_Gad2","Gabra3_Gabrb3_Gabrq","GABA-A","Non-protein Signaling","CellChatDB v2"
"Slc6a8_Gad2","Gabra3_Gabrb3_Gabre","GABA-A","Non-protein Signaling","CellChatDB v2"
"Slc6a8_Gad2","Gabra4_Gabrb3_Gabrg2","GABA-A","Non-protein Signaling","CellChatDB v2"
"Slc6a8_Gad2","Gabra4_Gabrb3_Gabrd","GABA-A","Non-protein Signaling","CellChatDB v2"
"Slc6a8_Gad2","Gabra4_Gabrb2_Gabrd","GABA-A","Non-protein Signaling","CellChatDB v2"
"Slc6a8_Gad2","Gabra5_Gabrb3_Gabrg2","GABA-A","Non-protein Signaling","CellChatDB v2"
"Slc6a8_Gad2","Gabra6_Gabrb3_Gabrg2","GABA-A","Non-protein Signaling","CellChatDB v2"
"Slc6a8_Gad2","Gabra6_Gabrb3_Gabrd","GABA-A","Non-protein Signaling","CellChatDB v2"
"Slc6a5_Shmt1","Glra1_Glrb","Glycine","Non-protein Signaling","CellChatDB v2"
"Slc6a5_Shmt1","Glra2","Glycine","Non-protein Signaling","CellChatDB v2"
"Slc6a9_Shmt1","Glra1_Glrb","Glycine","Non-protein Signaling","CellChatDB v2"
"Slc6a9_Shmt1","Glra2","Glycine","Non-protein Signaling","CellChatDB v2"
"Slc6a5_Shmt2","Glra1_Glrb","Glycine","Non-protein Signaling","CellChatDB v2"
"Slc6a5_Shmt2","Glra2","Glycine","Non-protein Signaling","CellChatDB v2"
"Slc6a9_Shmt2","Glra1_Glrb","Glycine","Non-protein Signaling","CellChatDB v2"
"Slc6a9_Shmt2","Glra2","Glycine","Non-protein Signaling","CellChatDB v2"
"Sdc1","Adgra2","ADGRA","Cell-Cell Contact","CellChatDB v2"
"Sdc2","Adgra2","ADGRA","Cell-Cell Contact","CellChatDB v2"
"Itgav_Itgb3","Adgra2","ADGRA","Cell-Cell Contact","CellChatDB v2"
"Tax1bp3","Adgrb1","ADGRB","Cell-Cell Contact","CellChatDB v2"
"Rtn4r","Adgrb1","ADGRB","Cell-Cell Contact","CellChatDB v2"
"Itgav_Itgb5","Adgrb1","ADGRB","Cell-Cell Contact","CellChatDB v2"
"Tax1bp3","Adgrb2","ADGRB","Cell-Cell Contact","CellChatDB v2"
"C1ql1","Adgrb3","ADGRB","Cell-Cell Contact","CellChatDB v2"
"C1ql2","Adgrb3","ADGRB","Cell-Cell Contact","CellChatDB v2"
"C1ql3","Adgrb3","ADGRB","Cell-Cell Contact","CellChatDB v2"
"C1ql4","Adgrb3","ADGRB","Cell-Cell Contact","CellChatDB v2"
"Thy1","Adgre5","ADGRE","Cell-Cell Contact","CellChatDB v2"
"Itgav_Itgb1","Adgre5","ADGRE","Cell-Cell Contact","CellChatDB v2"
"Itgav_Itgb3","Adgre5","ADGRE","Cell-Cell Contact","CellChatDB v2"
"Cd55","Adgre5","ADGRE","Cell-Cell Contact","CellChatDB v2"
"Cd55b","Adgre5","ADGRE","Cell-Cell Contact","CellChatDB v2"
"Lpar1","Adgre5","ADGRE","Cell-Cell Contact","CellChatDB v2"
"Lpar2","Adgre5","ADGRE","Cell-Cell Contact","CellChatDB v2"
"Lpar3","Adgre5","ADGRE","Cell-Cell Contact","CellChatDB v2"
"Sftpd","Adgre5","ADGRE","Cell-Cell Contact","CellChatDB v2"
"Col3a1","Adgrg1","ADGRG","Cell-Cell Contact","CellChatDB v2"
"Gast","Adgrg1","ADGRG","Cell-Cell Contact","CellChatDB v2"
"Tgm2","Adgrg1","ADGRG","Cell-Cell Contact","CellChatDB v2"
"Col4a1","Adgrg6","ADGRG","Cell-Cell Contact","CellChatDB v2"
"Col4a2","Adgrg6","ADGRG","Cell-Cell Contact","CellChatDB v2"
"Col4a3","Adgrg6","ADGRG","Cell-Cell Contact","CellChatDB v2"
"Col4a4","Adgrg6","ADGRG","Cell-Cell Contact","CellChatDB v2"
"Col4a5","Adgrg6","ADGRG","Cell-Cell Contact","CellChatDB v2"
"Col4a6","Adgrg6","ADGRG","Cell-Cell Contact","CellChatDB v2"
"Lama2","Adgrg6","ADGRG","Cell-Cell Contact","CellChatDB v2"
"Prnp","Adgrg6","ADGRG","Cell-Cell Contact","CellChatDB v2"
"Flrt1","Adgrl1","ADGRL","Cell-Cell Contact","CellChatDB v2"
"Flrt2","Adgrl1","ADGRL","Cell-Cell Contact","CellChatDB v2"
"Flrt3","Adgrl1","ADGRL","Cell-Cell Contact","CellChatDB v2"
"Nrxn1","Adgrl1","ADGRL","Cell-Cell Contact","CellChatDB v2"
"Nrxn2","Adgrl1","ADGRL","Cell-Cell Contact","CellChatDB v2"
"Nrxn3","Adgrl1","ADGRL","Cell-Cell Contact","CellChatDB v2"
"Tenm1","Adgrl1","ADGRL","Cell-Cell Contact","CellChatDB v2"
"Tenm2","Adgrl1","ADGRL","Cell-Cell Contact","CellChatDB v2"
"Tenm3","Adgrl1","ADGRL","Cell-Cell Contact","CellChatDB v2"
"Tenm4","Adgrl1","ADGRL","Cell-Cell Contact","CellChatDB v2"
"Tenm2_Flrt1","Adgrl1","ADGRL","Cell-Cell Contact","CellChatDB v2"
"Tenm2_Flrt3","Adgrl1","ADGRL","Cell-Cell Contact","CellChatDB v2"
"Tenm4_Flrt1","Adgrl1","ADGRL","Cell-Cell Contact","CellChatDB v2"
"Tenm4_Flrt3","Adgrl1","ADGRL","Cell-Cell Contact","CellChatDB v2"
"Flrt1","Adgrl2","ADGRL","Cell-Cell Contact","CellChatDB v2"
"Flrt2","Adgrl2","ADGRL","Cell-Cell Contact","CellChatDB v2"
"Flrt3","Adgrl2","ADGRL","Cell-Cell Contact","CellChatDB v2"
"Tenm1","Adgrl2","ADGRL","Cell-Cell Contact","CellChatDB v2"
"Tenm2","Adgrl2","ADGRL","Cell-Cell Contact","CellChatDB v2"
"Tenm3","Adgrl2","ADGRL","Cell-Cell Contact","CellChatDB v2"
"Tenm4","Adgrl2","ADGRL","Cell-Cell Contact","CellChatDB v2"
"Tenm2_Flrt3","Adgrl2","ADGRL","Cell-Cell Contact","CellChatDB v2"
"Flrt1","Adgrl3","ADGRL","Cell-Cell Contact","CellChatDB v2"
"Flrt2","Adgrl3","ADGRL","Cell-Cell Contact","CellChatDB v2"
"Flrt3","Adgrl3","ADGRL","Cell-Cell Contact","CellChatDB v2"
"Tenm1","Adgrl3","ADGRL","Cell-Cell Contact","CellChatDB v2"
"Tenm2","Adgrl3","ADGRL","Cell-Cell Contact","CellChatDB v2"
"Tenm3","Adgrl3","ADGRL","Cell-Cell Contact","CellChatDB v2"
"Tenm4","Adgrl3","ADGRL","Cell-Cell Contact","CellChatDB v2"
"Unc5a","Adgrl3","ADGRL","Cell-Cell Contact","CellChatDB v2"
"Tenm3_Flrt1","Adgrl3","ADGRL","Cell-Cell Contact","CellChatDB v2"
"Tenm3_Flrt3","Adgrl3","ADGRL","Cell-Cell Contact","CellChatDB v2"
"Flrt1","Flrt1","FLRT","Cell-Cell Contact","CellChatDB v2"
"Flrt2","Flrt2","FLRT","Cell-Cell Contact","CellChatDB v2"
"Flrt3","Flrt3","FLRT","Cell-Cell Contact","CellChatDB v2"
"Flrt1","Unc5a","UNC5","Cell-Cell Contact","CellChatDB v2"
"Flrt2","Unc5a","UNC5","Cell-Cell Contact","CellChatDB v2"
"Flrt3","Unc5a","UNC5","Cell-Cell Contact","CellChatDB v2"
"Flrt1","Unc5b","UNC5","Cell-Cell Contact","CellChatDB v2"
"Flrt2","Unc5b","UNC5","Cell-Cell Contact","CellChatDB v2"
"Flrt3","Unc5b","UNC5","Cell-Cell Contact","CellChatDB v2"
"Flrt1","Unc5c","UNC5","Cell-Cell Contact","CellChatDB v2"
"Flrt2","Unc5c","UNC5","Cell-Cell Contact","CellChatDB v2"
"Flrt3","Unc5c","UNC5","Cell-Cell Contact","CellChatDB v2"
"Flrt1","Unc5d","UNC5","Cell-Cell Contact","CellChatDB v2"
"Flrt2","Unc5d","UNC5","Cell-Cell Contact","CellChatDB v2"
"Flrt3","Unc5d","UNC5","Cell-Cell Contact","CellChatDB v2"
"Slc29a1_Nt5e","Adora1","Adenosine","Non-protein Signaling","CellChatDB v2"
"Slc29a2_Nt5e","Adora1","Adenosine","Non-protein Signaling","CellChatDB v2"
"Slc29a3_Nt5e","Adora1","Adenosine","Non-protein Signaling","CellChatDB v2"
"Slc29a4_Nt5e","Adora1","Adenosine","Non-protein Signaling","CellChatDB v2"
"Slc29a1_Nt5e","Adora2a","Adenosine","Non-protein Signaling","CellChatDB v2"
"Slc29a2_Nt5e","Adora2a","Adenosine","Non-protein Signaling","CellChatDB v2"
"Slc29a3_Nt5e","Adora2a","Adenosine","Non-protein Signaling","CellChatDB v2"
"Slc29a4_Nt5e","Adora2a","Adenosine","Non-protein Signaling","CellChatDB v2"
"Slc29a1_Nt5e","Adora2b","Adenosine","Non-protein Signaling","CellChatDB v2"
"Slc29a2_Nt5e","Adora2b","Adenosine","Non-protein Signaling","CellChatDB v2"
"Slc29a3_Nt5e","Adora2b","Adenosine","Non-protein Signaling","CellChatDB v2"
"Slc29a4_Nt5e","Adora2b","Adenosine","Non-protein Signaling","CellChatDB v2"
"Slc29a1_Nt5e","Adora3","Adenosine","Non-protein Signaling","CellChatDB v2"
"Slc29a2_Nt5e","Adora3","Adenosine","Non-protein Signaling","CellChatDB v2"
"Slc29a3_Nt5e","Adora3","Adenosine","Non-protein Signaling","CellChatDB v2"
"Slc29a4_Nt5e","Adora3","Adenosine","Non-protein Signaling","CellChatDB v2"
"Pnmt_Slc18a1","Adra1a","Adrenaline","Non-protein Signaling","CellChatDB v2"
"Pnmt_Slc18a2","Adra1a","Adrenaline","Non-protein Signaling","CellChatDB v2"
"Dbh_Slc18a1","Adra1a","Noradrenaline","Non-protein Signaling","CellChatDB v2"
"Dbh_Slc18a2","Adra1a","Noradrenaline","Non-protein Signaling","CellChatDB v2"
"Dbh_Slc6a2","Adra1a","Noradrenaline","Non-protein Signaling","CellChatDB v2"
"Pnmt_Slc18a1","Adra1b","Adrenaline","Non-protein Signaling","CellChatDB v2"
"Pnmt_Slc18a2","Adra1b","Adrenaline","Non-protein Signaling","CellChatDB v2"
"Dbh_Slc18a1","Adra1b","Noradrenaline","Non-protein Signaling","CellChatDB v2"
"Dbh_Slc18a2","Adra1b","Noradrenaline","Non-protein Signaling","CellChatDB v2"
"Dbh_Slc6a2","Adra1b","Noradrenaline","Non-protein Signaling","CellChatDB v2"
"Pnmt_Slc18a1","Adra1d","Adrenaline","Non-protein Signaling","CellChatDB v2"
"Pnmt_Slc18a2","Adra1d","Adrenaline","Non-protein Signaling","CellChatDB v2"
"Dbh_Slc18a1","Adra1d","Noradrenaline","Non-protein Signaling","CellChatDB v2"
"Dbh_Slc18a2","Adra1d","Noradrenaline","Non-protein Signaling","CellChatDB v2"
"Dbh_Slc6a2","Adra1d","Noradrenaline","Non-protein Signaling","CellChatDB v2"
"Pnmt_Slc18a1","Adra2a","Adrenaline","Non-protein Signaling","CellChatDB v2"
"Pnmt_Slc18a2","Adra2a","Adrenaline","Non-protein Signaling","CellChatDB v2"
"Dbh_Slc18a1","Adra2a","Noradrenaline","Non-protein Signaling","CellChatDB v2"
"Dbh_Slc18a2","Adra2a","Noradrenaline","Non-protein Signaling","CellChatDB v2"
"Dbh_Slc6a2","Adra2a","Noradrenaline","Non-protein Signaling","CellChatDB v2"
"Pnmt_Slc18a1","Adra2b","Adrenaline","Non-protein Signaling","CellChatDB v2"
"Pnmt_Slc18a2","Adra2b","Adrenaline","Non-protein Signaling","CellChatDB v2"
